id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-,OpenAI: GPT-4o-mini (2024-07-18),C,0.00000015,0.00000060,-,128000,16384,JSTV,verified,openrouter,2024-07-17,"GPT-4o mini is OpenAI's newest model after [GPT-4 Omni](/models/openai/gpt-4o), supporting both text",-,-,-
openai/gpt-4o-mini,gpt-4o-mini,OpenAI: GPT-4o-mini,C,0.00000015,0.00000060,-,128000,16384,JSTV,verified,openrouter,2024-07-17,"GPT-4o mini is OpenAI's newest model after [GPT-4 Omni](/models/openai/gpt-4o), supporting both text",-,-,-
google/gemma-2-27b-it,gemma-2-27b-it,Google: Gemma 2 27B,C,0.00000065,0.00000065,-,8192,2048,JS,verified,openrouter,2024-07-12,Gemma 2 27B by Google is an open model built from the same research and technology used to create th,-,-,-
google/gemma-2-9b-it,gemma-2-9b-it,Google: Gemma 2 9B,C,0.00000003,0.00000009,-,8192,2048,-,verified,openrouter,2024-06-27,"Gemma 2 9B by Google is an advanced, open-source language model that sets a new standard for efficie",-,-,-
sao10k/l3-euryale-70b,l3-euryale-70b,Sao10k: Llama 3 Euryale 70B v2.1,C,0.00000148,0.00000148,-,8192,8192,T,verified,openrouter,2024-06-17,"Euryale 70B v2.1 is a model focused on creative roleplay from [Sao10k](https://ko-fi.com/sao10k).

-",-,-,-
nousresearch/hermes-2-pro-llama-3-8b,hermes-2-pro-llama-3,NousResearch: Hermes 2 Pro - Llama-3 8B,C,0.00000002,0.00000008,-,8192,2048,JS,verified,openrouter,2024-05-26,"Hermes 2 Pro is an upgraded, retrained version of Nous Hermes 2, consisting of an updated and cleane",-,-,-
mistralai/mistral-7b-instruct:free,mistral-7b-instruct:,Mistral: Mistral 7B Instruct (free),C,-,-,-,32768,16384,JT,verified,openrouter,2024-05-26,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context ",-,-,-
mistralai/mistral-7b-instruct,mistral-7b-instruct,Mistral: Mistral 7B Instruct,C,0.00000003,0.00000005,-,32768,16384,JT,verified,openrouter,2024-05-26,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context ",-,-,-
mistralai/mistral-7b-instruct-v0.3,mistral-7b-instruct-,Mistral: Mistral 7B Instruct v0.3,C,0.00000020,0.00000020,-,32768,4096,-,verified,openrouter,2024-05-26,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context ",-,-,-
microsoft/phi-3-mini-128k-instruct,phi-3-mini-128k-inst,Microsoft: Phi-3 Mini 128K Instruct,C,0.00000010,0.00000010,-,128000,32000,T,verified,openrouter,2024-05-25,"Phi-3 Mini is a powerful 3.8B parameter model designed for advanced language understanding, reasonin",-,-,-
microsoft/phi-3-medium-128k-instruct,phi-3-medium-128k-in,Microsoft: Phi-3 Medium 128K Instruct,C,0.00000100,0.00000100,-,128000,32000,T,verified,openrouter,2024-05-23,Phi-3 128K Medium is a powerful 14-billion parameter model designed for advanced language understand,-,-,-
meta-llama/llama-guard-2-8b,llama-guard-2-8b,Meta: LlamaGuard 2 8B,C,0.00000020,0.00000020,-,8192,2048,-,verified,openrouter,2024-05-12,"This safeguard model has 8B parameters and is based on the Llama 3 family. Just like is predecessor,",-,-,-
openai/gpt-4o-2024-05-13,gpt-4o-2024-05-13,OpenAI: GPT-4o (2024-05-13),C,0.00000500,0.00001500,-,128000,4096,JSTV,verified,openrouter,2024-05-12,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text",-,-,-
openai/gpt-4o,gpt-4o,OpenAI: GPT-4o,C,0.00000250,0.00001000,-,128000,16384,JSTV,verified,openrouter,2024-05-12,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text",-,-,-
openai/gpt-4o:extended,gpt-4o:extended,OpenAI: GPT-4o (extended),C,0.00000600,0.00001800,-,128000,64000,JSTV,verified,openrouter,2024-05-12,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text",-,-,-
meta-llama/llama-3-70b-instruct,llama-3-70b-instruct,Meta: Llama 3 70B Instruct,C,0.00000030,0.00000040,-,8192,16384,JST,verified,openrouter,2024-04-17,Meta's latest class of model (Llama 3) launched with a variety of sizes & flavors. This 70B instruct,-,-,-
meta-llama/llama-3-8b-instruct,llama-3-8b-instruct,Meta: Llama 3 8B Instruct,C,0.00000003,0.00000006,-,8192,16384,JT,verified,openrouter,2024-04-17,Meta's latest class of model (Llama 3) launched with a variety of sizes & flavors. This 8B instruct-,-,-,-
mistralai/mixtral-8x22b-instruct,mixtral-8x22b-instru,Mistral: Mixtral 8x22B Instruct,C,0.00000200,0.00000600,-,65536,16384,JST,verified,openrouter,2024-04-16,Mistral's official instruct fine-tuned version of [Mixtral 8x22B](/models/mistralai/mixtral-8x22b). ,-,-,-
microsoft/wizardlm-2-8x22b,wizardlm-2-8x22b,WizardLM-2 8x22B,C,0.00000048,0.00000048,-,65536,16384,J,verified,openrouter,2024-04-15,WizardLM-2 8x22B is Microsoft AI's most advanced Wizard model. It demonstrates highly competitive pe,-,-,-
openai/gpt-4-turbo,gpt-4-turbo,OpenAI: GPT-4 Turbo,C,0.00001000,0.00003000,-,128000,4096,JSTV,verified,openrouter,2024-04-08,The latest GPT-4 Turbo model with vision capabilities. Vision requests can now use JSON mode and fun,-,-,-
anthropic/claude-3-haiku,claude-3-haiku,Anthropic: Claude 3 Haiku,C,0.00000025,0.00000125,-,200000,4096,TV,verified,openrouter,2024-03-12,"Claude 3 Haiku is Anthropic's fastest and most compact model for
near-instant responsiveness. Quick ",-,-,-
anthropic/claude-3-opus,claude-3-opus,Anthropic: Claude 3 Opus,C,0.00001500,0.00007500,-,200000,4096,TV,verified,openrouter,2024-03-04,Claude 3 Opus is Anthropic's most powerful model for highly complex tasks. It boasts top-level perfo,-,-,-
mistralai/mistral-large,mistral-large,Mistral Large,C,0.00000200,0.00000600,-,128000,32000,JST,verified,openrouter,2024-02-25,"This is Mistral AI's flagship model, Mistral Large 2 (version `mistral-large-2407`). It's a propriet",-,-,-
openai/gpt-3.5-turbo-0613,gpt-3.5-turbo-0613,OpenAI: GPT-3.5 Turbo (older v0613),C,0.00000100,0.00000200,-,4095,4096,JST,verified,openrouter,2024-01-24,"GPT-3.5 Turbo is OpenAI's fastest model. It can understand and generate natural language or code, an",-,-,-
openai/gpt-4-turbo-preview,gpt-4-turbo-preview,OpenAI: GPT-4 Turbo Preview,C,0.00001000,0.00003000,-,128000,4096,JST,verified,openrouter,2024-01-24,"The preview GPT-4 model with improved instruction following, JSON mode, reproducible outputs, parall",-,-,-
mistralai/mistral-tiny,mistral-tiny,Mistral Tiny,C,0.00000025,0.00000025,-,32768,8192,JST,verified,openrouter,2024-01-09,Note: This model is being deprecated. Recommended replacement is the newer [Ministral 8B](/mistral/m,-,-,-
mistralai/mistral-7b-instruct-v0.2,mistral-7b-instruct-,Mistral: Mistral 7B Instruct v0.2,C,0.00000020,0.00000020,-,32768,8192,-,verified,openrouter,2023-12-27,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context ",-,-,-
mistralai/mixtral-8x7b-instruct,mixtral-8x7b-instruc,Mistral: Mixtral 8x7B Instruct,C,0.00000054,0.00000054,-,32768,16384,JT,verified,openrouter,2023-12-09,"Mixtral 8x7B Instruct is a pretrained generative Sparse Mixture of Experts, by Mistral AI, for chat ",-,-,-
neversleep/noromaid-20b,noromaid-20b,Noromaid 20B,C,0.00000100,0.00000175,-,4096,1024,JS,verified,openrouter,2023-11-25,"A collab between IkariDev and Undi. This merge is suitable for RP, ERP, and general knowledge.

#mer",-,-,-
alpindale/goliath-120b,goliath-120b,Goliath 120B,C,0.00000600,0.00000800,-,6144,1024,J,verified,openrouter,2023-11-09,A large LLM created by combining two fine-tuned Llama 70B models into one 120B model. Combines Xwin ,-,-,-
openrouter/auto,auto,Auto Router,C,-,-,-,2000000,500000,-,verified,openrouter,2023-11-07,"Your prompt will be processed by a meta-model and routed to one of dozens of models (see below), opt",-,-,-
openai/gpt-4-1106-preview,gpt-4-1106-preview,OpenAI: GPT-4 Turbo (older v1106),C,0.00001000,0.00003000,-,128000,4096,JST,verified,openrouter,2023-11-05,The latest GPT-4 Turbo model with vision capabilities. Vision requests can now use JSON mode and fun,-,-,-
openai/gpt-3.5-turbo-instruct,gpt-3.5-turbo-instru,OpenAI: GPT-3.5 Turbo Instruct,C,0.00000150,0.00000200,-,4095,4096,JS,verified,openrouter,2023-09-27,This model is a variant of GPT-3.5 Turbo tuned for instructional prompts and omitting chat-related o,-,-,-
mistralai/mistral-7b-instruct-v0.1,mistral-7b-instruct-,Mistral: Mistral 7B Instruct v0.1,C,0.00000011,0.00000019,-,2824,1024,-,verified,openrouter,2023-09-27,"A 7.3B parameter model that outperforms Llama 2 13B on all benchmarks, with optimizations for speed ",-,-,-
openai/gpt-3.5-turbo-16k,gpt-3.5-turbo-16k,OpenAI: GPT-3.5 Turbo 16k,C,0.00000300,0.00000400,-,16385,4096,JST,verified,openrouter,2023-08-27,"This model offers four times the context length of gpt-3.5-turbo, allowing it to support approximate",-,-,-
mancer/weaver,weaver,Mancer: Weaver (alpha),C,0.00000075,0.00000100,-,8000,2000,J,verified,openrouter,2023-08-01,"An attempt to recreate Claude-style verbosity, but don't expect the same level of coherence or memor",-,-,-
undi95/remm-slerp-l2-13b,remm-slerp-l2-13b,ReMM SLERP 13B,C,0.00000045,0.00000065,-,6144,1536,JS,verified,openrouter,2023-07-21,A recreation trial of the original MythoMax-L2-B13 but with updated models. #merge,-,-,-
gryphe/mythomax-l2-13b,mythomax-l2-13b,MythoMax 13B,C,0.00000006,0.00000006,-,4096,1024,JS,verified,openrouter,2023-07-01,"One of the highest performing and most popular fine-tunes of Llama 2 13B, with rich descriptions and",-,-,-
openai/gpt-4-0314,gpt-4-0314,OpenAI: GPT-4 (older v0314),C,0.00003000,0.00006000,-,8191,4096,JST,verified,openrouter,2023-05-27,"GPT-4-0314 is the first version of GPT-4 released, with a context length of 8,192 tokens, and was su",-,-,-
openai/gpt-4,gpt-4,OpenAI: GPT-4,C,0.00003000,0.00006000,-,8191,4096,JST,verified,openrouter,2023-05-27,"OpenAI's flagship model, GPT-4 is a large-scale multimodal language model capable of solving difficu",-,-,-
openai/gpt-3.5-turbo,gpt-3.5-turbo,OpenAI: GPT-3.5 Turbo,C,0.00000050,0.00000150,-,16385,4096,JST,verified,openrouter,2023-05-27,"GPT-3.5 Turbo is OpenAI's fastest model. It can understand and generate natural language or code, an",-,-,-
